Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty Pctl
4675,Los Angeles,90065,-118.2316884,34.1001272,62.87,89.64,93.12,0,58.69,62.09,84.66
2334,Los Angeles,90255,-118.2209803,33.9899239,25.62,80.26,60.46,0,70.39,88.94,60.85
6564,Los Angeles,91746,-117.991289,34.0555809,66.82,89.43,81.29,27.83,45.62,64.28,68.49
5503,Los Angeles,90001,-118.2629489,33.962408,29.9,79.2,84.65,0,58.35,60.58,77.95
3823,Los Angeles,90011,-118.2534818,34.010412,25.88,85.81,81.69,0,98.79,88.18,97.49
2806,Los Angeles,90813,-118.1915438,33.7862264,29.68,86.66,82.25,0,49.69,60.8,89.85
6543,Los Angeles,90037,-118.2893576,34.0073136,0,70.83,82.26,15.18,89.56,47.87,72.84
3979,Los Angeles,91706,-117.9626794,34.0892124,82.4,89.65,82.56,0.93,95.42,67.09,60.13
3412,Los Angeles,90033,-118.2095139,34.0513395,22.42,84.67,81.25,0,22.98,89.55,97.67
3934,Los Angeles,90805,-118.1556129,33.8716329,35.61,87.44,80.36,0,52.53,51.45,88.43
2721,Los Angeles,91331,-118.4209236,34.2458338,74.09,61.93,77.82,0,67.73,72.22,57.46
3973,Los Angeles,91606,-118.38341,34.1848613,71.44,89.92,74.93,0,45.2,59.11,73.21
5323,Los Angeles,91205,-118.2473422,34.1376048,14.18,75.45,77.74,0,44.02,91.07,93.13
3606,Los Angeles,91745,-117.9819037,34.0182786,10.84,79.58,83.07,0,96.25,96.97,87.68
4609,Los Angeles,91504,-118.3394509,34.1946547,31.61,85.31,79.91,0,80.88,47.57,94.46
3757,Los Angeles,90044,-118.2913772,33.9856234,51.45,79.85,96.32,0,99.64,42.53,69.69
4427,Los Angeles,90033,-118.2152707,34.0461881,0,77.49,71.6,57.72,38.41,81.66,83.92
5050,Los Angeles,90201,-118.1749749,33.9647497,67.35,65.01,68.99,0.83,44.16,73.97,76.74
4483,Los Angeles,90047,-118.3110714,33.9782833,0,75.65,89.14,87.45,54.78,70.33,73.71
3493,Los Angeles,90013,-118.2516175,34.0465369,24.74,84.04,70.43,0,50.39,40.69,90.34
2973,Los Angeles,90022,-118.1423614,34.01324,34.81,87.3,80.36,0,51.17,51.96,77.09
5826,Los Angeles,90004,-118.2960541,34.0776717,68.55,71.79,81.78,0,74.27,73.64,73.69
3019,Los Angeles,90031,-118.211907,34.0762204,0,64.48,99.81,0,16.4,56.99,95.41
6170,Los Angeles,91733,-118.0551094,34.0585512,33.9,86.34,94.55,0,33.9,70.65,97.74
5394,Los Angeles,90063,-118.1885025,34.0360915,46.2,85.95,99.39,0,96.06,81.04,89.96
7306,Los Angeles,90250,-118.3481425,33.9200581,23.73,84.77,77.6,0,51.02,80.77,88.79
6617,Los Angeles,90810,-118.2113097,33.7930319,31.15,86.17,80.18,0,34.63,47.86,88.46
6943,Los Angeles,90026,-118.266009,34.0683668,19.51,79.39,56.7,0,96.92,79.76,89.12
3963,Los Angeles,91406,-118.497369,34.2020955,0,79.46,95.26,45.4,84.2,57.3,87.54
3562,Los Angeles,91766,-117.7449619,34.0340192,24.32,85.64,81.69,0,98.9,96.64,97.92
3444,Los Angeles,91405,-118.4445253,34.2060073,23.61,85.37,81.69,0,55.49,96.64,93.53
4141,Los Angeles,90255,-118.2251677,33.9842413,69.68,64.64,78.14,0,81.59,73.27,81.38
3580,Los Angeles,90062,-118.3108346,33.9993836,44.48,88.24,96.03,0,26.63,82.11,97.1
2945,Los Angeles,91744,-117.9134004,34.012323,66.1,66.25,77.68,0,29.39,57.02,80.39
3524,Los Angeles,90039,-118.2473892,34.1036004,18.27,75.44,89.77,19.26,89.15,91.07,79.89
5895,Los Angeles,90017,-118.2610818,34.0542091,24.87,85.56,81.69,0,96.81,91.16,91.6
5658,Los Angeles,91206,-118.2505278,34.1491687,72.86,89.68,75.02,0,62.26,59.11,71.84
2995,Los Angeles,90280,-118.194008,33.9462081,40.83,82.26,99.02,0,60,50.18,94.86
2313,Los Angeles,90804,-118.1623973,33.7881302,5.31,79.63,85.07,0,96.72,96.2,84.92
3715,Los Angeles,90011,-118.2513193,34.0060455,30.19,86.73,82.25,0,34.81,58.33,91.36
5818,Los Angeles,90280,-118.1679058,33.9202524,71.9,62.05,89.12,0,89.63,76.16,83.9
5688,Los Angeles,91352,-118.403944,34.223913,48.52,89.07,40.67,0,59.37,64.66,71.54
4078,Los Angeles,90018,-118.3132694,34.033886,31.92,87.08,82.25,0,41.41,60.73,81.87
5267,Los Angeles,90304,-118.3498384,33.935217,21,80.72,69.85,0,87.5,71.87,91.35
5496,Los Angeles,90033,-118.2116197,34.0445316,9.25,75.69,47.6,0,26.42,93.81,87.21
2775,Los Angeles,91605,-118.4214325,34.1993793,44.33,81.61,99.02,0,92.18,46.06,76.4
7312,Los Angeles,90744,-118.2714945,33.7795265,13.7,77.92,47.6,0,13.93,91.82,94.48
3122,Los Angeles,91733,-118.0588991,34.0468938,74.17,61.68,85.56,0,93.19,75.43,60.76
7139,Los Angeles,90650,-118.0498503,33.899139,0,76.4,84.25,52.18,42.51,77.32,68.16
1860,Los Angeles,91331,-118.4039928,34.2402959,23,82.84,70.43,0,43.66,40.69,97.73
839,Los Angeles,91204,-118.2632446,34.1446832,0,65.76,93.64,0,53.96,74.4,98.2
2715,Los Angeles,90262,-118.2196223,33.933573,33.5,82.82,62.23,0,99.84,75.86,86.65
2304,Los Angeles,91706,-117.9635233,34.1119138,45.45,81.02,97.87,0,96.52,45.38,77.46
2601,Los Angeles,90044,-118.3003773,33.9201775,0,72.02,94.19,10.96,97.22,74.23,27.95
3851,Los Angeles,90255,-118.200577,33.9854565,73.45,62.78,52.91,0,80.79,65.12,68.53
4284,Los Angeles,90813,-118.1850264,33.7862258,6.2,74.62,59.38,0,16.69,94.25,84.4
5454,Los Angeles,90027,-118.3038048,34.0999328,84.67,93.88,84.58,0,96.89,72.63,65.63
4023,Los Angeles,90002,-118.2502155,33.9392821,51.88,89.38,76.02,44.04,95.71,64.99,43.08
3372,Los Angeles,90731,-118.2837798,33.7410279,22.87,84.92,81.69,0,18.06,88.36,95.31
3248,Los Angeles,90250,-118.3160924,33.9230881,46.41,88.77,69.54,20.82,97.58,78.88,66.02
3019,Los Angeles,90744,-118.2656258,33.7797819,0,62.17,74.73,0,55.68,73.78,96.05
5678,Los Angeles,90063,-118.1815818,34.0368392,77.7,91.83,65.38,0,88.2,45.2,63.7
5613,Los Angeles,90011,-118.2718914,34.0082598,34.62,85.88,96.39,46.06,37.62,47.91,90.47
5446,Los Angeles,91405,-118.4596472,34.2066365,69.65,63.29,71.19,1.79,78.18,74.14,51.7
5225,Los Angeles,90063,-118.174744,34.0294089,55.97,87.73,71.12,0,86.4,9.43,80.71
5256,Los Angeles,90026,-118.2633783,34.0737627,78.62,57.69,56.97,44.37,72.2,79.03,86.87
4330,Los Angeles,90247,-118.3047564,33.8982954,58.93,72.91,79.14,0,25.05,42.67,83.48
6356,Los Angeles,90032,-118.1877681,34.0689106,2.33,70.33,93.25,36.7,53.95,89.37,66.04
4464,Los Angeles,90028,-118.3299158,34.0943604,61.34,88.17,70.66,48.65,90.99,24.1,61.59
5055,Los Angeles,90262,-118.2136057,33.915979,20.11,83.47,81,0,26.07,93,83.24
4110,Los Angeles,90805,-118.1959346,33.877496,69.84,63.91,72.99,1.33,80.77,73.87,56.44
4325,Los Angeles,90008,-118.3402132,34.0126393,24.45,85.27,81.86,0,45.6,79.97,86.28
2369,Los Angeles,91744,-117.9298385,34.013937,35.4,84.96,94.55,0,99.21,54.55,98.88
5304,Los Angeles,90022,-118.1708472,34.019891,74.44,90.01,74.87,0,21.08,59.11,80.41
2803,Los Angeles,91732,-118.019896,34.0708986,57.39,88.97,74.62,0,38.38,24.1,78.38
5691,Los Angeles,90044,-118.2868209,33.9200912,17.15,83.32,80.75,0,91.41,96.05,89.28
4557,Los Angeles,91732,-118.0226938,34.0464413,29.06,86.59,81.86,0,43.02,70.65,95.66
5620,Los Angeles,90021,-118.2331623,34.0320283,14.88,80.85,80.8,0,33.09,96.18,88.08
2761,Los Angeles,90270,-118.2024051,33.9927923,50.6,87.22,92.56,0,94.46,26.39,16.97
391,Los Angeles,90002,-118.2593919,33.9470153,78.95,93.37,64.2,12.16,79.18,68.97,96.32
7518,Los Angeles,90031,-118.2115758,34.0650794,32.35,78.8,83.32,0,73.22,66.36,50.26
7910,Los Angeles,90280,-118.2050283,33.9542813,0,77.63,65.07,49.65,56.75,74.45,45.13
5998,Los Angeles,90813,-118.1937148,33.7789661,79.7,56.99,74.46,0,78.8,80.33,75.07
5522,Los Angeles,91605,-118.4001225,34.2003101,26.37,83.85,77.73,0,48.3,40.69,84.25
4776,Los Angeles,91205,-118.2491936,34.1351285,84.23,93.72,86.09,0,86.94,72.63,76.98
4821,Los Angeles,90270,-118.1734078,33.9836095,19.47,84.19,81.7,0,93.41,95.91,97.72
3819,Los Angeles,90057,-118.277221,34.0546619,3.26,79.68,73.85,0,96.71,96.99,92.93
4342,Los Angeles,90670,-118.0683234,33.9335661,62.38,86.76,64.93,56.36,28.69,24.1,75.59
2675,Los Angeles,90011,-118.262416,34.011351,21.38,84.88,81.69,0,60.37,95.87,88.84
1363,Los Angeles,90731,-118.2923625,33.7397829,44.05,84.14,99.48,0,89.8,10.25,99.95
4130,Los Angeles,90062,-118.3129995,34.0145548,8.25,71.39,79.58,47.92,55.78,89.4,72.78
4701,Los Angeles,91767,-117.7464275,34.0844486,68.26,90.71,52.09,26.8,48.6,38.76,82.25
5267,Los Angeles,90805,-118.1796736,33.8686923,40.87,83.22,98.61,0,37.92,64.54,99.38
3119,Los Angeles,91767,-117.7337541,34.0860588,25.95,85.13,65.55,0,38.98,91.42,94.35
5732,Los Angeles,91502,-118.306208,34.1661607,18.06,76.37,89.72,20.59,48.46,90.71,83.44
2216,Los Angeles,90026,-118.2686024,34.0747292,45.34,79.31,89.68,0,91.19,46.79,73.16
2376,Los Angeles,91732,-118.0127105,34.0703231,45.63,82.3,99.2,0,98.8,32.71,81.86
7527,Los Angeles,90250,-118.3319132,33.9001056,0,75.16,78.03,87.21,88.96,70.04,66.41
5381,Los Angeles,90250,-118.339504,33.9128073,80.36,93.35,62.5,63.7,68.74,55.43,75.16
5905,Los Angeles,90201,-118.1468675,33.9679322,67.49,90.47,55.78,28.26,45.8,34.64,71.05
4586,Los Angeles,90044,-118.2862377,33.9261331,21.02,82.92,69.87,0,17.14,90.11,90.58
3866,Los Angeles,90806,-118.1757078,33.7932911,25.84,84.62,73.06,0,54.28,43.05,90.8
4065,Los Angeles,91605,-118.3928771,34.2114871,0,65.45,90.43,55.13,18.27,56.99,84.74
3887,Los Angeles,90037,-118.2893178,33.9994947,20.71,84.68,81.69,0,96.93,96.07,83.27
3741,Los Angeles,90805,-118.1623214,33.8571712,68.79,63.97,68.85,6.18,85.48,74.04,65.39
3705,Los Angeles,91205,-118.2485559,34.1407531,22.57,85.15,81.69,0,42.46,95.87,79.28
3571,Los Angeles,91706,-117.9773075,34.0785296,42.98,81.51,99.02,0,61.79,49.11,95.85
6663,Los Angeles,90242,-118.1260092,33.9131762,46.03,88.83,40.67,23.78,36.22,54.01,81.88
6309,Los Angeles,90007,-118.2769037,34.0316495,32.22,86.43,80.36,0,57.84,47.57,84.06
3216,Los Angeles,90002,-118.2488361,33.9587246,41.97,83.17,99.02,0,51.59,56.26,99.65
4079,Los Angeles,90602,-118.0477889,33.9609046,62.46,70.95,95.88,0,81.88,30.71,60.06
5594,Los Angeles,90007,-118.2765579,34.0152478,21.56,79.7,84.13,0,83.58,71.77,81.84
4328,Los Angeles,90026,-118.2572428,34.0726632,45.15,80.64,97.5,0,86.65,45.38,86.9
3585,Los Angeles,90270,-118.1820765,33.988846,34.27,87.19,80.14,0,40.24,50.85,91.48
3321,Los Angeles,90813,-118.1886964,33.7789685,0.19,75.92,79.7,0,52.75,94.03,76.27
2805,Los Angeles,90019,-118.3423056,34.0427907,31.48,86.83,81.19,0,33.57,62.29,89.82
2168,Los Angeles,90033,-118.2050757,34.0436195,45.93,88.28,92.19,0,39.25,82.11,69.98
3484,Los Angeles,90044,-118.2991149,33.9857256,72.41,90.61,74.93,21.39,79.22,57.17,56.95
4346,Los Angeles,90063,-118.1716259,34.0527788,49.62,88.95,59.58,31.22,89.76,54.01,39.62
6554,Los Angeles,90606,-118.0522351,33.9726429,21.8,82.98,70.29,0,19.06,90.11,91.69
3938,Los Angeles,90270,-118.1951817,33.9898752,19,81.52,70.43,0,42.4,92.79,76.69
3285,Los Angeles,91706,-117.9616912,34.0958307,7.61,79.61,84.79,0,98.54,97.73,91.72
4352,Los Angeles,91201,-118.2886611,34.1723661,35.42,85.89,96.12,0,27.2,47.89,75.44
5718,Los Angeles,90018,-118.3229262,34.0276144,45.02,88.42,92.28,0,26.77,82.11,79.46
4714,Los Angeles,90813,-118.1828489,33.7789718,29.77,79.88,63.21,0,98.49,87.28,77.18
4742,Los Angeles,90650,-118.0577671,33.906522,46.76,76.27,87.18,0,90.69,44.08,84.47
2898,Los Angeles,90221,-118.2031731,33.9055367,10.28,81.37,81,0,93.81,96.23,82.32
3080,Los Angeles,90012,-118.2392725,34.0644824,89.15,94.54,77.33,0,84.58,35.72,73.11
4730,Los Angeles,90062,-118.3108266,34.0072777,22.63,76.5,69.6,0,89.77,68.85,80.17
3756,Los Angeles,90802,-118.2023757,33.7726916,82.45,54.31,86.01,0,28.8,72.96,95.22
2849,Los Angeles,90038,-118.3124771,34.0944222,62.79,70.54,95.88,0,85.26,16.38,46.98
3236,Los Angeles,91352,-118.3654295,34.224417,78.46,58.02,83.17,0,35.66,80.33,89.46
3908,Los Angeles,90029,-118.3027253,34.0885866,63.46,69.98,87.28,0,98.43,23.09,60.96
3804,Los Angeles,91601,-118.3746553,34.1739725,0,73.34,86.41,0,52.99,77.21,65.04
3568,Los Angeles,90011,-118.2690648,34.0034919,45.5,88.13,94.81,0,33.62,82.11,79.4
2899,Los Angeles,90270,-118.1827053,33.9835573,54.63,76.55,83.34,0,83.46,56.13,71.71
5891,Los Angeles,90037,-118.2980319,34.0072734,28.27,75.42,75.07,19.79,40.98,66.21,68.77
3673,Los Angeles,90032,-118.1708887,34.0674315,20.81,83.92,80.85,0,50.21,92.84,97.36
5328,Los Angeles,90004,-118.2892234,34.0726794,75.96,60.73,85.73,0,17.79,80.33,82.01
3047,Los Angeles,91744,-117.9597817,34.0335496,45.17,83.57,99.78,0,97.65,10.25,97.76
3592,Los Angeles,90745,-118.2427443,33.8342784,47.56,88.88,67.1,0,27.62,79.77,70.23
3790,Los Angeles,90004,-118.2941394,34.0708715,60.06,71.75,90.6,0,35.91,42.92,50.64
4482,Los Angeles,90019,-118.3548171,34.0427467,66.65,91.63,84.39,0,42.63,60.35,92.79
3501,Los Angeles,91202,-118.2746677,34.1584908,3.15,72.41,94.07,0,98.94,89.8,77.19
4138,Los Angeles,90303,-118.3307284,33.9280513,84.1,94.73,83.61,1.49,17.74,69.66,70.66
4587,Los Angeles,90063,-118.1739023,34.0407632,2.65,72.6,93.91,0,84.92,89.91,93.09
2833,Los Angeles,90731,-118.2927139,33.7480876,69.46,64.43,77.77,0.13,24.04,73.36,83.77
6197,Los Angeles,91732,-118.0143396,34.0820032,0,67.2,93.17,28.93,85.81,81.15,39.97
4307,Los Angeles,90255,-118.207662,33.9677268,0,61.63,63.11,0,36.11,73.78,94.67
3603,Los Angeles,90262,-118.2043891,33.9275094,82.48,94.59,67.55,0,90.79,69.56,69.93
3788,Los Angeles,90270,-118.1871993,33.9879399,69.39,73.05,90.73,0,94.05,39.08,74.63
2365,Los Angeles,90031,-118.2093313,34.0896162,71.76,62.76,85.51,0,95.33,73.36,64.15
8210,Los Angeles,91731,-118.0367895,34.0678011,69.67,89.06,81.29,24.14,33.08,60.6,48.56
6563,Los Angeles,90220,-118.2453652,33.8918787,70.48,70.85,90.63,0,35.45,66.92,74.73
3150,Los Angeles,91768,-117.7929465,34.0671411,31.1,86.18,94.55,0,52.41,70.65,95.91
3285,Los Angeles,90222,-118.2410907,33.911833,1.82,74.8,67.45,0,50.27,94.25,83.42
3761,Los Angeles,90806,-118.2020691,33.7943972,58.19,88.32,69.69,0,96.31,24.1,73.32
7110,Los Angeles,90011,-118.2691132,34.01374,27.35,85.02,72.21,0,55.79,91.39,93.27
4449,Los Angeles,90280,-118.2211115,33.9419439,32.67,86.4,94.55,0,45.12,70.65,98.08
7419,Los Angeles,90038,-118.3123611,34.0887897,2.17,71.34,93.94,58.98,44.58,89.67,49.91
2319,Los Angeles,90065,-118.2394938,34.1118266,61.61,90.84,88.8,27.03,99.15,22.22,65.74
2339,Los Angeles,91406,-118.4956552,34.1902625,40.64,82.88,98.71,0,49.3,55.74,98.18
3365,Los Angeles,90262,-118.2193043,33.9247083,45.96,78.55,89.68,0,61.15,59.96,82.75
5220,Los Angeles,90002,-118.261893,33.9397052,30.16,86.3,93.51,0,38.87,70.65,96.08
4902,Los Angeles,90018,-118.3132782,34.0218914,21.7,84.32,81,0,52.04,90.73,93.8
3140,Los Angeles,90033,-118.2078724,34.0387492,35.74,84.57,94.55,0,99.18,54.56,96.89
4530,Los Angeles,90017,-118.2675212,34.0551862,55.41,87.54,85.32,0,50.37,8.31,74.61
4377,Los Angeles,91606,-118.3746763,34.1848664,17.29,81.56,80.62,0,27.4,93.01,97.93
2506,Los Angeles,91203,-118.2691593,34.1511527,11.7,75.6,47.27,0,40.58,91.07,88.34
2472,Los Angeles,90027,-118.2961735,34.0985767,38.26,83.18,98.77,0,63.04,52.55,99.57
2719,Los Angeles,90031,-118.2103403,34.0706563,34.57,78.51,84.83,0,54.6,69.98,66.76
4932,Los Angeles,90002,-118.2637832,33.9583159,18.08,82.52,80.85,0,37.16,96.15,94.1
5092,Los Angeles,90201,-118.1791444,33.9752181,47,78.17,89.68,0,64.66,61.63,86.6
6569,Los Angeles,90745,-118.2576884,33.8296613,26.18,85.52,82.25,0,53.7,76.91,83.5
3868,Los Angeles,91732,-118.0077568,34.0715068,43.31,79.17,88.25,0,82.36,51.89,81.94
4303,Los Angeles,90250,-118.3567382,33.9283066,80.74,56,86.01,0,92.04,74.15,53.94
5823,Los Angeles,90012,-118.2457754,34.0685435,72.97,91.23,53.77,0,83.7,51.48,62.93
4001,Los Angeles,90723,-118.153083,33.8851416,45.79,86.64,96.74,0,40.85,79.49,96.18
5103,Los Angeles,91502,-118.3002133,34.1758933,46.36,82.54,99.43,0,96.2,21.22,86.8
5818,Los Angeles,90002,-118.2638081,33.9542444,57.47,87.89,69.39,0,98.48,22.68,74.57
3132,Los Angeles,90670,-118.0716366,33.9548068,52.72,77.74,94.82,0,98.98,53.74,75.84
3442,Los Angeles,90018,-118.3226729,34.0222083,75.64,60.5,59.68,0,94.81,81.44,99.21
3184,Los Angeles,91601,-118.3701944,34.1666765,41.51,79.98,97.46,0,68.01,46.34,92.45
4085,Los Angeles,90250,-118.3483855,33.9278066,79.72,56.61,56.92,46.73,75.51,75.03,70.71
3558,Los Angeles,90262,-118.1941847,33.9231953,34.41,87.35,80.18,0,15.16,56.41,81.93
4683,Los Angeles,90806,-118.1850191,33.7934864,2.73,80.41,95.15,0,81.05,84.88,69.63
4906,Los Angeles,90813,-118.1767949,33.7864873,35.48,86.38,94.55,0,27.22,70.65,99.87
4323,Los Angeles,90706,-118.1456075,33.8822564,0,64.73,92.38,3.79,43.86,89.29,97.91
4517,Los Angeles,90037,-118.2773419,33.9997716,22.6,84.11,72.02,0,62.13,88.81,69.84
3333,Los Angeles,90255,-118.2289994,33.9842406,66.02,89.75,85.15,0,24.78,64.28,95.78
3514,Los Angeles,91405,-118.4356225,34.1975655,75.53,60.91,84.54,0,30.77,80.33,84.72
5042,Los Angeles,90723,-118.1554579,33.9067419,9.41,78.7,74.21,0,48.32,94.57,71.25
3074,Los Angeles,90255,-118.2081561,33.9819143,13.17,81.08,81,0,51.53,97.52,92.47
5126,Los Angeles,91405,-118.4301703,34.2043745,33.48,76.69,72.43,0,63.54,37.96,61.68
3314,Los Angeles,90606,-118.0729448,33.9775294,61.05,90.7,88.8,37.26,98.13,22.22,70.39
4947,Los Angeles,91402,-118.451843,34.2152447,0,64.26,92.94,19.56,52.56,96.94,98.69
4619,Los Angeles,90044,-118.2854788,33.9446893,21.85,84.5,37.21,0,40.46,93.5,85.95
3356,Los Angeles,90007,-118.2718023,34.0222989,65.54,64,83.41,0,96.18,70.23,47.11
5818,Los Angeles,90802,-118.1952012,33.7723157,15.36,67.18,45.7,16.77,79.37,80.9,84.95
5551,Los Angeles,90029,-118.304794,34.0929287,45.87,78.05,87.75,0,83.81,61.41,80.33
6366,Los Angeles,91601,-118.366031,34.1695168,20.14,78.29,89.77,17.47,91.38,73.79,75.38
5087,Los Angeles,90221,-118.196493,33.9012219,60.44,90.63,88.76,16.07,97.87,22.22,51.02
4086,Los Angeles,90044,-118.2861229,33.9564095,50.02,84.18,93.81,0,58.26,42.53,95.17
4077,Los Angeles,90019,-118.3206759,34.0435631,44.93,88.58,92.22,5.05,48.26,81.75,66.7
5167,Los Angeles,90016,-118.3401928,34.0278406,0,63.72,99.9,30.65,41.05,96.35,95.23
3554,Los Angeles,91770,-118.0800883,34.0489168,18.12,72.43,79.16,0,95.77,82.13,72.07
1827,Los Angeles,91331,-118.4111792,34.2502996,30.09,86.22,81.12,0,44.46,57.64,90.52
3282,Los Angeles,90032,-118.1646555,34.0865636,77.9,58.45,64.11,0,99.83,80.33,90.54
5234,Los Angeles,90015,-118.2767157,34.0406231,27.54,80.29,60.46,0,93.03,89,95.42
3856,Los Angeles,90011,-118.2636361,34.0078219,60.6,72.12,82.85,0,39.48,36.97,82.18
2025,Los Angeles,90806,-118.1915444,33.793484,37.43,83.66,98.52,0,72.36,52.55,96.63
3498,Los Angeles,90744,-118.2581968,33.787324,43.85,76.26,87.18,0,50.24,41.39,86.12
3195,Los Angeles,91502,-118.3112874,34.1710001,0,79.09,69.65,61.01,77.7,77.22,60.93
3556,Los Angeles,91766,-117.7362111,34.0260693,56.59,88.14,70.96,0,49.08,23.06,87.53
3682,Los Angeles,91411,-118.4588522,34.1765494,46.3,88.72,92.22,47.09,50.47,54.01,66.18
4931,Los Angeles,90022,-118.1520851,34.0216887,68.71,63.17,60.82,0,63.81,76.38,87.66
5265,Los Angeles,90221,-118.199065,33.8932111,24.44,82.6,52.91,0,39.44,96.84,78.39
3700,Los Angeles,91745,-117.9679168,34.0114015,29.14,82.39,42.81,0,47.67,85.69,93.52
4388,Los Angeles,90044,-118.2983324,33.9355949,19.87,84.45,37.03,0,40.68,98.6,91.73
2816,Los Angeles,90015,-118.2723121,34.046851,35.13,83.72,95.27,0,99.44,55.13,89.66
4195,Los Angeles,90037,-118.2771882,33.9923979,43.49,80.38,98.49,0,59.41,48.37,71.59
3728,Los Angeles,90304,-118.3633462,33.9436514,39.7,82.83,98.77,0,43.79,50.59,98.03
5020,Los Angeles,91352,-118.3719094,34.2107757,85.87,51.07,86.74,0,96.53,75.03,65.79
6161,Los Angeles,90004,-118.2961539,34.081365,19.32,82.55,80.43,0,40.43,90.45,91.29
4306,Los Angeles,91733,-118.0426123,34.0596017,27.78,81.19,60.46,0,89.67,89,63.94
2364,Los Angeles,90044,-118.2940128,33.9353608,30.11,79.03,73.67,0,93.88,59.17,50.8
5499,Los Angeles,90301,-118.3657334,33.9509443,0,66.19,93.09,0,66.62,74.85,68.96
2594,Los Angeles,90804,-118.1621912,33.7844124,45.71,75.67,87.18,0,66.38,44.62,87.33
3491,Los Angeles,90029,-118.296037,34.0872608,35.45,86.03,94.26,0,22.71,70.65,95.74
4357,Los Angeles,91606,-118.365403,34.192132,55.92,88.54,71.07,0,54.05,24.1,89.56
7727,Los Angeles,91706,-117.9513657,34.0839121,30.99,78.93,86.07,33.91,96.86,65.9,53.06
2645,Los Angeles,90037,-118.2978735,34.0017243,42.69,79.54,95.36,0,63.78,51.89,83.17
3765,Los Angeles,91745,-117.9561887,34.006504,65.94,65.57,68.99,0,35.85,68.3,87.98
3151,Los Angeles,91405,-118.4290714,34.1953384,44.72,88.66,60.48,13.78,31.92,54.01,88.51
4183,Los Angeles,90723,-118.1515696,33.899999,22.07,74.97,63.9,0,57.88,69.02,75.61
4174,Los Angeles,90640,-118.0998041,34.0116507,18.44,73.96,80.42,0,38.09,69.44,77.83
5431,Los Angeles,90640,-118.1174056,34.0035288,20.9,76.95,89.77,21.89,97.94,77.49,80.8
6845,Los Angeles,90007,-118.2923015,34.0306568,22.49,80.69,77.79,0,45.84,71.17,95.71
2780,Los Angeles,90301,-118.357722,33.962383,55.01,89.51,78.4,56.99,94.44,54.77,46.46
4705,Los Angeles,91606,-118.4146718,34.193033,45.41,88.23,69.49,0,54.11,84.27,90.59
7315,Los Angeles,91770,-118.0761336,34.0670912,65.29,91.05,60.03,0,45.77,61.16,71.5
5210,Los Angeles,90033,-118.1968646,34.0526028,80.17,56.39,56.97,0,81.83,80.33,92.7
4074,Los Angeles,91331,-118.4286916,34.2639207,51.01,88.78,74.49,41.05,94.82,11.05,45.25
2039,Los Angeles,90065,-118.2226256,34.0922029,0,69.86,94.22,0,59.27,88.69,99.67
4871,Los Angeles,90018,-118.3230172,34.0326941,56.86,86.24,76.75,0,59.52,17.7,71.77
5067,Los Angeles,90220,-118.2473437,33.8995257,43.39,78.58,86.56,0,74.9,53.86,91.78
2201,Los Angeles,90013,-118.2477263,34.04755,42.99,82.5,99.02,0,28.17,49.54,80.51
6836,Los Angeles,90047,-118.3013342,33.9784618,40.72,87.93,94.6,12.52,69,53.56,84.31
2645,Los Angeles,90601,-118.0474017,33.9819778,65.85,65.91,68.99,0,20.04,56.48,87.1
3219,Los Angeles,90660,-118.0944003,33.9594036,31.79,86.42,94.55,0,20.69,70.65,98.21
3804,Los Angeles,91732,-118.0058397,34.0966686,0,68.95,85.31,7.84,97.11,53.49,49.7
3770,Los Angeles,90806,-118.197509,33.7998434,45.1,77.11,87.18,0,52.61,45.99,87.11
5556,Los Angeles,90044,-118.2861548,33.9621528,61.39,71.15,95.42,0,84.13,32.08,63.07
4105,Los Angeles,90813,-118.1785058,33.778974,34.46,87.31,80.36,0,29.46,51.47,92.17
4989,Los Angeles,91744,-117.9214946,34.0302293,71.02,62.93,77.24,4.18,88.66,73.53,55.69
3565,Los Angeles,90745,-118.2550214,33.8155623,37.09,83.31,99.02,0,76.41,52.55,97.79
2327,Los Angeles,90745,-118.2825106,33.8387785,47.96,77.78,89.68,0,55.07,61.63,85.82
6192,Los Angeles,90044,-118.2861074,33.9660436,24.6,81.55,60.46,0,68.07,96.82,95.52
3600,Los Angeles,90255,-118.2273157,33.9631931,39.76,83.16,99.02,0,25.41,60.11,99.72
